id,clean_text,Label
10035,"Scientists develop portable, point-of-care Covid test",True
19093,Hathras rape victim's kin appear before HC; next hearing on November 2,True
8488,96 pc candidates appear for JEE-Advanced amid strict COVID-19 precautions,True
40808,Fact Check: Viral statement attributed to former UP chief minister Akhilesh Yadav is fake,False
56295,Fact Check: Delhi HC has not ordered release of protesters held during farmers agitation,False
13416,PM Modi praises UP for turning 'disaster' into 'opportunity',True
13625,"Opposition MPs demand Par panel meeting, briefing on Galwan incident; BJP members oppose",True
51253,Shehla Rashid Didn't Pocket Money Raised For Kathua & Unnao Victims'...,False
41886,"Fact Check: No, Indian government has not approved pharmacists to run clinics in the country",False
45434,American artist's video shared as millionaire showering cash after BJP's victory,False
7643,"Bihar BJP cracks down on rebels, expels 9 leaders including those contesting on LJP tickets",True
13127,"Rajnath Singh's planned visit to Ladakh rescheduled, say sources",True
19607,ED investing ex-TMC MP KD Singh's role in Narada sting operation on party leaders,True
51515,Does Three Blue Ticks Mean The Government Has Read Your Chat? WhatsApp ...,False
49994,Old Images Falsely Shared As Terrorists Killed In IAF Air Strikes. Old Crash Photos Shared As IAF Fighter Jet Shot Down By Pakistan,False
21091,"Salutations to light of lamp': PM Modi's message to nation for health, prosperity",True
48156,"No, this video doesn't show people infected with Coronavirus in China screaming for help",False
20518,Frivolous': Congress backfires at Nirmala Sitharman over her comments on Rahul and Sonia Gandhi,True
304,"Day after testing Covid-negative, Jharkhand minister dies of cardiac arrest",True
30958,"16 anti-conversion law cases, key accused Muslims, but UP govt insists law is religion-neutral",True
8340,India's Sehgal Foundation selected co-runner up for Citizen Diplomacy Award,True
27268,"Delhi's cab, auto drivers are upset with Kejriwal, AAP. But here's how they plan to vote",True
56533,Fact Checked: Priyanka Chaturvedi didnt wear NaMo Again suit,False
37,Indian Railways upgradation plan: AC coaches to replace general and sleeper coaches in high-speed trains,True
15358,Former civil servants write to PM Modi opposing Central Vista project as it will destroy heritage,True
30334,Bitcoin or gold the debate is heating up in Wall Street,True
20462,Indian peacekeeper wins UN's prestigious award,True
5308,Mehbooba Mufti disrespecting Indian flag; Article 370 won't be restored: RS Prasad,True
18758,People's Alliance slams ED summons to Farooq as vindictive',True
33655,"Kerala CM Pinayari Vijayan skips PM meet, Bengal CM Mamata Banerjee attends but upset",True
38607,Fact check: This man is not the killer of pregnant elephant in Kerala,False
32226,Bengal BJP sends list of 150 probable candidates to Delhi; few TMC-turncoats nominated,True
2288,Journalist Maria Ressa critical of Philippine President faces up to 6 years in prison,True
38782,Fact Check: Scene of arson at 'Black Lives Matter' protest goes viral as Norway riots,False
46636,"Sushant Singh Rajput: IANS, Jagran Fall For Fake Account Demanding CBI ...",False
41876,Fact Check: Is this an aerial shot of farmers protest ground at Singhu border?,False
10819,"Record 57,584 COVID-19 recoveries push rate past 72 pc: Health Ministry",True
5974,Gujarat on alert for vessel with toxic material heading to Alang',True
37345,Kevin Pietersen thanks beloved country India for sending Covid vaccines to South Africa,True
50803,Old incident of police atrocity in UP shared as Maharashtra police thrashing Arnab Goswami,False
21962,"PM Modi is closely monitoring coronavirus crisis, state CMs asked to keep close watch: Health Minister",True
28431,"Navjot Singh targets 'anti-national' Modi, alleges he sold interest of the nation",True
4563,Navy Chief visits naval air station on Diwali eve,True
28030,"Rahul Gandhi tweets 'resignation letter', hints other heads will roll over poll debacle",True
428,2 suspended for oxygen supply issues at Jammu hospital,True
31355,"Ayodhya pilgrims to get ropeway connecting airport, bus stand, rail station with Ram Mandir",True
55080,A party can? t run like this? ? rumblings within Mamata? s Trinamool get louder ahead of polls,False
42317,Fact Check: Here's the truth behind this road sign stating fuel...,False
9307,Home Minister Amit Shah admitted to AIIMS for complete medical check-up,True
30860,"Process delayed but taking all efforts to extradite Vijay Mallya from UK, Centre tells SC",True
5682,Gandhinagar to get National Authority of Ship Recycling,True
21880,Coronavirus: 15 Kerala students stranded in China's Hubei reach Kochi; families not allowed to meet,True
47166,Viral Graphic Claiming SC Order Against PM Modi On Rafale Deal Is Fake,False
23912,As onion prices soar Centre assures states of ample and immediate supply,True
23332,Protest outside JNU campus against the SC Ayodhya verdict,True
43737,This biker is not happy to have evaded an injury in the crash,False
15065,Rajasthan to run free buses to Uttarakhand for ash immersion by families,True
15298,Uddhav takes oath,True
24645,APEAMCET first seat allotment results 2019 declared at apeamcet.nic.in | Direct link here,True
5898,Congress demands sacking of Karnataka CM BSY over graft allegations against grandson,True
15173,UP govt putting in jail those helping migrant labourers: Priyanka Gandhi,True
47551,"No, madrasa students from Mandsaur, MP did not raise Pakistan Zindabad' slogans",False
5070,"NC claims Farooq Abdullah not allowed to leave residence to offer prayers, Mufti calls it gross violation of rights",True
19916,"Navies of India, Singapore, and Thailand conducting trilateral maritime exercise Sitmex-20 in Andaman Sea",True
31754,Plea Seeks Payment Of Dues By Delhi Govt To Schools Teaching EWS Students,True
18808,"29 more COVID-19 deaths, over 2,500 fresh cases in UP",True
8538,"Govt mulls banning Islamic preacher Zakir Naik's app, YouTube channel",True
53831,Viral Message Misleadingly Claims COVID-19 Vaccine Is Futile,False
7286,Ask analysts': Foreign minister Jaishankar schools' Rahul Gandhi on India's foreign policy,True
724,"India, Russia finalise AK-47 203 rifles deal: report",True
25721,Tamils can cheer for Pakistan: Shinde,True
44304,Fact Check: Video of policeman assaulting a woman is NOT from...,False
24076,Two Naxals killed in encounter in Maharashtra's Gadchiroli,True
13081,Sadak 2 poster: Complaint filed against Alia and Mahesh Bhatt for hurting Hindu sentiments,True
26527,"Vote for any party, but only a Tripathi will win UP bypoll as everyone's wooing Brahmins",True
45078,Breaking (fake) news: Sections of Indian media acquit Lalu Prasad Yadav before convicting him,False
13047,"UP minister, wife test positive for Covid",True
2074,"PM-CARES fund received' donations from Chinese firms, Cong hits back at Govt, targets PM Modi",True
24187,APPSC Group 2 (Mains) answer keys 2019 released at psc.ap.gov.in | Direct link available here,True
41040,Viral video of Sanskrit letter from Ayodhya excavation is actually a Hebrew artefact,False
43356,Fact Check: Viral WhatsApp Forward Wrongly Claims No Citizen Is Allowed To Post Any Coronavirus...,False
4510,"Gwalior cops stop to help destitute man, discover he is their lost batchmate",True
3662,"Pandemic problems on mind, J&K to compile database of artisans",True
43111,Fact Checked: The woman in this viral picture is not Wing...,False
3939,"MVA govt suffering from political Alzheimer's, forgetting promises: Mungantiwar",True
30345,"Indian economy likely to contract by 8-11% in Q2, to enter 'technical recession'",True
4889,Fast-track trials against lawmakers in public interest: Amicus Curiae to SC,True
3231,Kerala Lottery Nirmal NR-202 Today Results announced: First prize is worth Rs 70 lakh!,True
22603,"Modi-Shah duo has destroyed youth's future, can't face anger, says Rahul Gandhi",True
21444,Madhya Pradesh Economic Offences Wing reopens forgery case against Jyotiraditya Scindia,True
33707,"Medical team, medicines provided by India helpful to combat COVID-19: Maldives Prez to PM Modi",True
37768,YSRCPs strength to go up to 6 in Rajya Sabha,True
36664,"RSS-BJPs main agenda is to remove reservation for SC/ ST, says Jignesh Mevani",True
18304,"Dharavi's COVID-19 tally tops 3,500 with 11 new cases",True
3379,Punjab's biggest farmer body objects to leaders meeting Amit Shah ahead of talks,True
30522,'Company people said run or you'll die' NTPC worker recalls fleeing Uttarakhand flood,True
38868,Did Former Veep Disrespect The National Anthem By Not Saluting? : A...,False
27477,'Secular' Congress & NCP prevail over Sena for their alliance pact high on minority focus,True
22755,US reprimanded Pak Air Force for misusing' F-16 post Balakot strikes: Report,True
39106,Was Gautam Gambhir Using A Lookalike To Campaign In Delhi?,False
838,Defence seems bent upon delaying Babri mosque demolition trial: CBI court,True
39142,"No, A Woman Did Not Give Birth To 17 Babies In The Same Pregnancy",False
6948,"Showik Chakraborty, Samuel Miranda sent to NCB custody; Rhea Chakraborty to be summoned tomorrow",True
52101,Fact Check: Photo of 'peeping leopard' not from Hyderabad but from South Africa.Fact Check: Viral photo of the flood is not from Bihar but Australia,False
36674,Home Ministrys panel to look into Assam Accord gets derailed in four days,True
49714,Fact Check: Indian Railways is not being fully privatized; here? s the....Fact Check: This image of Ambedkar on a bus in the 'United States' is morphed,False
1485,103 dignitaries condemn statements against SC verdict in Prashant Bhushan case,True
3107,"Bhupesh Baghel: There isn't any uniformity in mandis across states, then how can you have one Act for the entire country?",True
40285,Is the woman shown in the pic an Indian Soldier in Rajasthan? Fact Check!,False
15254,Buses for migrant workers: Cong warns legal action against those defaming party,True
23011,"Parking issue in Delhi, Assam detention of illegal migrants raised in Rajya Sabha",True
36219,"H Vishwanath resigns as Karnataka JD(S) chief, over partys Lok Sabha poll performance",True
34165,'Not one of your strong points': Kapil Sibal hits back at BJP over 'rajdharma' jibe,True
40607,"Fact Check: Yes, a rare yellow turtle was spotted in Balasore, Odisha",False
27767,"In Maharashtra's ED political potboiler, Sharad Pawar has the last laugh",True
19800,"Amid fears of mutant Covid strain, 50% Indians want flights banned",True
12874,Dubey's relative among 3 held in Kanpur case,True
6917,History will judge your silence and indifference': Kangana Ranaut targets Sonia Gandhi,True
39954,"No, this is not a video of the Pakistan national flag being waved at a victory procession for an Indian political party",False
19286,Azad reaches AMU Hospital to express solidarity with ailing sister',True
45971,Day 2 In Politics: Photoshopped Image Of Rajinikanth Surfaces,False
41661,Who Built More Highways? NDA or UPA?,False
19569,India and France joint Air Exercise Desert Knight-21 to feature Rafale by both sides,True
5865,"Maharashtra CM, state home minister not taking crime against women seriously': BJP protests increasing' incidents under MVA govt",True
20344,SC seeks Centre's response on fixing price cap for treating Coronavirus patients in private hospitals,True
35212,"Adityanath govt and Centre murdering Constitution, democracy, says new UP BSP chief",True
1543,Their every tactic failed in Rajasthan': Ashok Gehlot after winning trust vote,True
48099,"In 2016, Highest Death Rate Of Tuberculosis In Uttar Pradesh",False
52299,"BJP's Claim of Unemployment Drop: Data Confusing, Unreliable.Fact Check: Viral post on Priyanka Gandhi discussing 2022 polls with workers is misleading",False
42573,Did Kim Jong Un bow down to Dr BR Ambedkar? Here's...,False
42896,Fact checked: The myth of ATM reverse PIN,False
26939,"BJP leaders trying to topple govt in Rajasthan during Covid pandemic, says Ashok Gehlot",True
32405,RINL privatisation: YSR's bid to convince Centre on divestment,True
8922,Man in UP attacks wife after priest predicts 6th daughter for them,True
9029,RS adjourned for 30 minutes,True
31535,Haryana min apologises for 'wouldn't they die at home? ' remark on farmers' deaths,True
9613,Bodies of Covid victims swapped in UP district,True
10777,Telangana BJP MLA Raja Singh denies posting communally charged content on social media,True
11904,Hope President intervenes and instructs Rajasthan governor to convene assembly session: Chidambaram,True
9282,PIL in SC to for steps to improve India's global ranking on Corruption Perception Index,True
17129,Don't hesitate to shoot armed criminals: Jharkhand DGP to police personnel,True
51159,Were 300 EVMs Seized From A Shop In Uttar Pradesh?,False
8278,Covid crisis emphasised importance of living in harmony with nature: Javadekar,True
2957,Ram Vilas Paswan A grassroots politician-par-excellence,True
15571,CAPF canteens to sell only desi' products,True
39423,"No, Forbes Did Not Name Rahul Gandhi On A 'Most Educated Leaders' List",False
47989,Photoshopped image shared as floating lanterns over Varanasi ghats,False
21431,Pak ready to participate in PM Modi's proposed video conference of SAARC on strategy to fight Coronavirus,True
46681,"India Claims Big Energy Efficiency Gains, But Refuses To Make Data Public",False
2637,PM Modi always plays on front foot in country's interest': Law minister slams Rahul Gandhi,True
1746,Big boost to Khadi; Indian Red Cross Society to buy 1.80 lakh face masks from KVIC,True
23296,"Those who try, never fail', tweets Sanjay Raut amid twists and turns in Maharashtra",True
16684,"UP police repression condemned; UP, Uttarakhand farmers plan to reach Delhi in huge numbers",True
55587,"Fact Checked: Don? t believe this viral tweet falsely attributed to Nita....Fact Check: No, Ram Jethmalani did not pen this viral poem",False
29346,RLSP chief Upendra Kushwaha stops short of announcing split with BJP,True
3538,"Law grad seeks RTI info, Gujarat varsity responds: Prove citizenship",True
2114,"As coronavirus cases surge, central team to visit Maharashtra, Gujarat, Telangana",True
4329,Will have alliance with SP to defeat BJP in 2022 UP assembly polls: Shivpal Yadav,True
5688,I-T conducts searches in case of advocate taking cash from clients',True
45152,"No, Sambit Patra has not been removed from the post of BJP spokesperson",False
44421,"Fact Check: PM Modi did not release 'Ramayana' postage stamps, ahead...",False
19866,US lawmakers voice support for agitating farmers in India; urge they must be allowed to protest peacefully,True
854,"Over a month after it started operations, Punjab's first plasma bank manages 12 donors",True
43298,Fact Check: Old Photo Shared As Peacocks Killed For Janmashtami,False
10257,"India records single-day spike of 77,266 Covid cases; death toll rises to 61,529",True
42501,Fact Check: Did Rahul Gandhi get migrant workers 'strategically placed' for...,False
24201,Kerala: Arif Mohammad Khan sworn in as Governor,True
20663,"Covid-19: HP's Kangra district takes lead in streamlining movement, surveillance with e-services",True
14632,Won't operate non-essential flights if distasteful' treatment is not stopped: AI's pilot union,True
37354,"Indias Covid-related deaths per million higher than other South Asian nations, says govt",True
6863,Farm bills shall promote corporate culture: Cong leader,True
43976,Fact Check: Photos of Delhi riots linked to communal tension in Telangana's Bhainsa,False
12994,"4 Assam Rifles personnel, 10 NDRF staffers among 22 new COVID-19 cases in Mizoram",True
36526,Modi scared of Chinas Xi Jinping: Rahul Gandhi targets govt over Masood Azhar,True
732,PM Narendra Modi's Twitter account hacked by John Wick',True
46549,Did governmental regulations prevent RSS from hoisting national flag for 52 years?,False
19898,3 killed as cyclone Nivar hits TN coast; tropical storm weakens from very severe' to severe',True
53100,Fact Check: Did a US city deploy child soldiers to quell protests over George Floyd's death? . Fact Check: Did Boston Police damage their own car to blame on George Floyd protesters?,False
7790,Sharpshooter involved in attack on filmmaker Rakesh Roshan held after jumping parole,True
49372,Was this man hanged for stealing money from banks and giving....From UP Police Arresting Donkeys To RBI Warning About Fake 2000-Rupee...,False
5117,Dashboard to monitor air quality of Indian cities,True
7042,"Strict Coronavirus lockdown in Kolkata, violations reported in some districts of West Bengal",True
9889,Loan moratorium: SC breather for distressed borrowers,True
48897,FactChecking Claims Made By PM Narendra Modi On Independence Day,False
40553,Fact Check: Video of Indians in Spain celebrating construction of Ram mandir is FALSE,False
30641,6 senior citizens in Delhi Police's list of 120 people arrested for Republic Day violence,True
49696,Fact Check: Is Osama Bin Laden? s daughter Zoya getting married to....Fact Check: Viral claim of EVMs being stolen in UP's Chandauli is false,False
26162,"Engineer, political science postgraduate, law student BJP's three new faces in Kashmir",True
10469,"Sonu Sood offers accommodation to 20,000 migrant workers",True
30516,'Won't go anywhere' eviction fears trigger insecurity in Shillong's 'Punjabi colony' again,True
33846,Centre issues advisory asking people to wear 'homemade face masks' as Coronavirus cases surge,True
54120,Digvijaya Singh Shares Picture Of Damaged Metro Pillar From Pakistan...,False
2389,PM Modi speaks with President of Philippines Rodrigo Duterte over Covid menace,True
42655,Delhi cop was not throwing a stone; here's the truth behind...,False
43507,Fake: Cong puts out digitally altered clip claiming people changed Kamal Nath in presence of Chouhan,False
268,"In Haryana, Rahul says UPA will scrap farm laws, throw China out if voted back",True
5657,"Global Hunger Index 2020: India ranks 94 out of 107 countries, under serious' category",True
24670,J-K govt asks Amarnath pilgrims to return as soon as possible' after intel inputs on terror threats,True
9723,"Congratulations India, you have demolished a middle-class family: Rhea Chakraborty's father",True
34632,SC dismisses curative petitions of two convicts challenging death penalty in Nirbhaya case,True
10588,"14,161 new coronavirus cases in Maharashtra, 339 deaths",True
40332,This is not Sophie Trudeau appealing to urging people to stay home to avoid ending up seriously ill with COVID-19,False
34836,"Two class 12 students arrested for circulating fake news of school shut in Noida, released",True
55175,Fact Check: Old Video Of Times Now With Fake ISIS Rate Card Of Hindu Women Is Being Circulated As,False
40786,Fact Check: Cream of Tartar does not provide relief from migraine,False
28663,"Congress woos women voters, calls minimum income pledge a women-centric scheme",True
42278,Fact Check: Does this video show moving roots of 'Shivnaga' tree? ...,False
24812,Praises pour in for ISRO scientists after successful launch on Chandrayaan-2,True
30232,India's industrial production contracts by 1.9% in November 2020,True
20601,"3,604 Coronavirus cases in India in 24 hrs, total infections reach 70,756; deaths at 2,293",True
16543,BrahMos naval version test-fired,True
29312,Congress leaders upbeat over big Hindi heartland gains in Assembly polls,True
10130,"India to start bidding process by October to procure 6 submarines costing Rs 55,000 crore",True
22582,Statewide awareness campaign about CAA to be held by Goa BJP,True
6519,"Haryana to bring Kurukshetra, Lohgarh on world tourism map",True
2693,"India among top 10 worst hit countries with over 1.38 lakh Coronavirus cases, death toll at 4,021",True
4979,Protest against proposed felling of trees for Dehradun airport project,True
5505,"Signal to China: Quad navies to sail together, Indo-US pact on table",True
9095,Treat doctors who died of Covid as martyrs: Indian Medical Association,True
15959,Video of drunk Karnataka man biting snake into pieces goes viral,True
40635,Video of a Dalit assaulted and made to drink urine by upper caste men in the name of caste is FALSE,False
46368,From A Texas Mosque Turning Away Hurricane Evacuees To Gauri Lankesh...,False
38719,Fact Check: Here's truth behind viral story of incestuous marriage between son and his mother,False
51875,Priya Prakash Varrier Dozens of fake social media profiles mushroom overnight,False
21728,"19-year-old woman abducted, raped at National Highway in Haryana's Karnal, 2 arrested",True
52613,Fact Check: Viral claim of EVMs being stolen in UP's Chandauli is false.Fact Check: Fake Quote Of Imran Khan Refusing To Share Corona Vaccine Goes Viral,False
52883,Fact Check: Video Viral With Claim Of Karnataka Medical Officials Fake Covid Vaccination. Fact Check on Website allegations over Coronavirus Fund by Telugu actor Vijay Devarakonda,False
47729,"No, RRB has not reduced NTPC posts from 35,277 to 10,648; fake notice shared",False
12273,Delhi seems to have hit Covid-19 peak: AIIMS director Guleria,True
16413,Naidu releases postage stamp in former PM IK Gujral's honour,True
13974,Amit Shah transfers 4 IAS officers to Delhi govt to assist COVID-19 fight; 2 more attached from Centre,True
52552,Can You Use The National Flag As Your Profile Picture? : A FactCheck.Fact Check: Don? t fall for this FAKE picture of Sachin Pilot...,False
26748,"Assam artistes who jointly fought CAA now stand split some join BJP, others Congress",True
50161,Debunked Video From Madhya Pradesh Revived As Suspect In Jammu &....Video Of Bohra Muslims' Rally In Bangalore Passed Off As Jammu &...,False
25055,Why two women dancing is so rare,True
43231,Fact Check: Old Unrelated Video Shared As Rohingya Muslims Threatening Hindus In West Bengal,False
13602,12-year-old fan of Sushant Rajput ends life,True
48763,'TIME...to go' Cover Featuring Donald Trump Is Fake,False
9341,Jaishankar attends meeting on Afghan peace process,True
45301,Don't believe this video of Prez Trump running after man shouted...,False
6974,Allahabad High Court orders immediate release' of Dr Kafeel Khan; drops NSA charges,True
43494,Fake: Kiron Kher did not say rapes are a party of Indian tradition and culture,False
7588,Lalu's elder son Tej Pratap files papers,True
14711,Govt sensitive to job losses as economic activity restarts,True
47568,Is classification as developed nation' by US good news for India? A fact-check,False
43330,"Fact Check: COVID-19 Prescription From Medanta, Gurugram Goes Viral With False Claims",False
10356,IAS officer Tina Dabi files complaint on 10 'fake' FB accounts in her name; FIR registered,True
12945,India's Zydus Cadila gets approval from Mexico to test Covid-19 drug,True
46625,An old picture from Palestine is used to create communal hatred among Hindus and Muslims,False
7255,"Australia joining India, US, Japan for annual Malabar naval exercise hugely beneficial': US",True
16820,2 AI employees arrested for gold smuggling,True
35926,Mamata has a new opponent in Bengal extremist Muslim Owaisi,True
49240,Fact Check: Bangla family dispute being wrongly shown as Indian 'communal' video.Fact Check: Viral claim about Dhoni joining BJP is false,False
39951,"No, these photos do not show a Hindu woman in India after being attacked by a Muslim boy",False
46877,Indian Government Asks Mumbai First Class Suburban Railway Pass Holders To Sacrifice Their Entire Income For Living In India,False
22340,"Safety first': Air India reroutes flights overflying Iran to Europe, US amid Middle East crisis",True
10344,Sushant case: CBI questions actor's flat-mate on 6th day in row,True
22030,"JNU student Sharjeel Imam, booked for sedition over inflammatory speech, arrested in Bihar",True
25772,Thank You Smriti Irani for reinforcing the virtues of bigotry,True
14013,People fed up with militancy in J&K: Army Chief Naravane,True
45442,"Video of robbery at gunpoint in Pakistan viral as Punjab, India",False
13313,"Assam flood worsens; two more dead, nearly 9.3 lakh people hit",True
56704,Fact Check: Were these animals rescued from the Australian bush fires?,False
48461,Photo of rescue op viral as cops helping mob carry petrol bombs to AAPs Tahir Hussains residence,False
42439,"Did Maharashtra freeze investments worth Rs 5,000 Cr with China? Here's...",False
23499,"India, Germany to ink 20 accords during Angela Merkel's visit",True
32090,IBC Tweaking: List Of Offences Likely To Bar Offenders From Bidding,True
48352,"No, this isnt worlds tallest flag hoisted at Wagah border",False
2099,Covid Mortality rate UP's highest in Meerut,True
26775,"Gloves to voters, thermal screening EC issues guidelines ahead of Bihar polls",True
11065,Covid-19 pandemic casts shadow on Dahi Handi' celebrations,True
8163,33 Maoists chargesheeted for MLA's murder,True
41852,Fact Check: Edited clip of Mamata reciting Islamic prayers linked to Netaji event controversy,False
1179,"UP cop beats, pushes on ground physically handicapped e-rickshaw driver in Kannauj; suspended",True
45620,False child kidnapping rumours revived in Gujarat with illegal organ trade claim,False
28079,"Mamata asks agitating doctors to resume work, slams BJP & Left for the strike",True
47579,Unrelated video from Gujarat shared as cops beaten for collecting illegal fines,False
2049,We will give free ration till June 2021': Mamata Banerjee soon after PM Modi's announcement,True
3779,"Maharashtra: New policy targets 16,400 MW of green power",True
43182,"After resigning from ABP News, Punya Prasun Bajpai is not joining...",False
14140,"Attacked, junior doctors at Hyderabad's main COVID hospital strike work",True
696,Chhattisgarh man killed in crossfire' by police in Madhya Pradesh,True
54619,Fact Check: Did Muslim Regiment Deny Fighting Against Pakistan In 1965 War? .Church in Pakistan burnt in revenge against New Zealand shooting? Fact Check,False
2680,"States must seek permission to hire UP migrants, says Yogi Adityanath; govt sets up Migration Commission",True
11784,"Cong welcomes arrival of Rafale jets, but questions govt over delay and high cost",True
53346,Fact Check: Old video of a bus accident re-shared as injured...,False
47120,Investigating the masked woman photographed during JNU violence,False
31665,"If Caught Without Mask In Gwalior, Get Set To Write An...",True
15501,"Can't stop or monitor movement of migrant workers on roads, says SC",True
29803,"The BJP wants its own Jawaharlal Nehru, and Vajpayee the poet-statesman may be the answer",True
26272,"After Hyderabad, BJP targets Kerala local body polls, fields Muslims and Christians",True
39818,"No, this is not a real photo of India's main opposition leader eating biryani with the Prime Minister of Pakistan.",False
46973,Old image from Muharram procession passed off as Indian army's atrocities on Kashmiris,False
36272,"Nitish Kumar condemns Pragya Thakurs Godse remark, says BJP must consider expelling her",True
17213,"Modi, other BJP leaders condole death of former Goa Governor Mridula Sinha",True
37626,"Farmers protesting for survival, I appeal to Centre to repeal the farm laws Kejriwal",True
28053,"Congress dissolves its Uttar Pradesh committees, sets up panel to address complaints",True
38460,Fact Check: This viral audio clip on coronavirus is not Dr Devi Shetty's,False
25306,Big Tech's QAnon problem is just beginning,True
53437,2017 Image Of Family Suicide Shared With Lockdown Spin. 2018 Images Of Alleged Kidney Theft In UP Revived With COVID-19 Spin,False
31184,Gujarat ATS arrests Dawood Ibrahim's aide Abdul Majeed Kutty from Jharkhand,True
46423,Fact Check: Can using air conditioners spread the Coronavirus?,False
36055,Modis statistics minister knows as much about the subject as Bharatnatyam: Swamy,True
21399,"Indian man in Dubai kills girlfriend, drives around city with her body in front seat: Report",True
11865,Oldest living IAF fighter pilot turns 100; IAF chief extends greetings,True
14822,Notice to Centre on mercy petitions,True
12112,"COVID-19: Conducting exams in varsities in MCQ format not feasible alternative, say academics",True
30041,"Chandrababu Naidu accuses PM of arrogance, dashing Andhra's hope",True
21827,Doubled tally': Yashwant Sinha praises sterling' performance of BJP in Delhi,True
32068,Mumbai-Pune Expressway Contract To End August Next Year,True
18306,"Lab technician, ASHA worker suspended for issuing false COVID-19 certificates in Bengaluru",True
38033,Fact Check: Viral post on Priyanka Gandhi discussing 2022 polls with workers is misleading,False
1083,October 1 is UN International Day of Older Persons,True
15407,"Covid: At 85K, India surpasses China's tally",True
26347,PDP founder member Muzaffar Hussain Baig quits party over seat sharing in DDC polls,True
4364,BJP will expose Congress over Gupkar: Devendra Fadnavis,True
9758,"Home 30-minute drive from hospital, but duty keeps doctor away for 5 months",True
2603,Tell India exactly what's happening': Rahul Gandhi to Govt amid standoff with China,True
29508,Telangana may not be a cakewalk for K Chandrashekar Rao despite popular sops,True
21943,Spending proposed in Union Budget is done with clear picture of asset creation: Nirmala Sitharaman,True
8447,Trissur MP moves Supreme Court against farm law,True
14743,"India, China reject Trump's mediation offer on border standoff",True
44658,Fact Checked: Here's the truth behind this viral 'SBI minimum balance'...,False
43479,Fact check: Can aspirin cure COVID-19,False
25279,Boeing wins first order this year for 737 Max planes,True
23116,Uddhav Thackeray emerges as front-runner for CM's post in Maharashtra,True
24286,Maharashtra Polls: BJP leader says Congress-NCP leaders joining party for selfish reasons',True
51222,"Kanhaiya Kumar Converts To Islam? No, Doctored Video Revived",False
17098,"India, Uzbekistan resolve to strengthen ties in economic, defence sectors",True
1051,"China dared enter India & kill soldiers, Modi has weakened nation: Rahul",True
16436,Arnab Goswami seeks stay to filing of chargesheet in suicide case,True
6947,Biennial bilateral maritime exercise between Indian Navy and Russian Navy underway at Bay of Bengal,True
20745,"First case of African Swine Flu detected in Assam, 2500 pigs died",True
30486,"'Jallikattu', India's official entry, out of Oscar race",True
29041,BJP readies 'cautious' strategy as Congress throws Priyanka Vadra googly,True
24410,"Rahul Gandhi, oppn leaders to visit Kashmir today; govt asks them to stay away",True
16190,"RSS affiliate picks holes in laws, warns against monopoly by MNCs",True
12352,Self-immolation bid over land row in Uttar Pradesh,True
42271,Fact Check: Centre did not impose tax on school books; here's...,False
19000,"Focusing on protecting people, health of population remain a priority for India: IMF",True
23849,Supreme Court's decision on SC/ST Act exposed Congress-BJP's dalit love': Mayawati,True
34904,IAS Tina Dabi to report fake Facebook page in her name criticising CAA,True
2487,"Unlock 1.0: Govt issues guidelines as shopping malls, hotels reopen from June 8; social distancing must",True
6756,Gangetic dolphin found dead in Bulandshahar,True
43567,Fact check: Does thrombosis lead to COVID-19 death,False
30515,SC grants protection to AAP leader Sanjay Singh in 'hate speech' cases lodged in UP,True
37200,"Auto parts, footwear, chargers, oil Chinese products flooding India illegally, govt finds",True
37861,"Fact Check: No, Reliance Jio is not offering any SMS posting job for you",False
46327,Police action during Hong Kong protest shared as crackdown on coronavirus patients in China,False
6471,More than 25 lakh applications received under PM-SVANidhi Scheme,True
29127,BSP and SP to hold first-ever joint press meet tomorrow to announce LS polls alliance,True
38251,Fact Check: Misleading video resurfaces with claim that cops stopped ambulance for Manoj Tiwari's convoy,False
22081,EC's notice to BJP's Tajinder Pal Singh Bagga over campaign song amounting to suspected paid news',True
37420,How govt portal Diksha with 3 cr hits/day has become key tool for teachers during Covid,True
3436,"In Ludhiana, petrol pumps, chemists, hotels, eateries to stay closed in support of Bharat Bandh call",True
32570,Seventh round of talks between Centre and protesting farmers to be held today,True
38236,"Fact Check: No, Mamata is not holding a 'Jai Shri Ram' poster with Shah",False
31248,"Haryana cabinet approves policy targeting Rs 1 lakh crore investment, 5 lakh jobs",True
43240,Fact Check: Digitally Morphed Tweet Of Barack Obama Shared With False Claim Of Him Condemning PM...,False
43484,Do not get misled by this website that is offering jobs,False
11167,"Lufthansa to commence flight services to Delhi, Mumbai, Bengaluru from August 13",True
30590,"'Jab We Hel-Met' to Bernie meme, UP Police gets creative on social media to raise awareness",True
28959,These are the 6 times when CBI & ED went after BJP's rivals,True
42180,Fact Check: Old video from 2019 shared as funeral of legendary...,False
47364,Satirical FB post on Ayub Khan marrying his daughter draws ridicule for Congress leader,False
37933,Fact Check: Manohar Lal Khattar never said he is chief minister only for Punjabis,False
31411,GJM leader Bimal Gurung holds 1st public meeting in over 3 years,True
9082,Michelin-star chef Vikas Khanna honoured for feeding millions in India amid Covid,True
29471,Supreme Court to hear final arguments in National Herald case on 4 December,True
39498,2017 Protest Clip Revived After French Teacher's Beheading In Paris,False
39802,This photo has circulated online since at least 2014 -- years before the COVID-19 pandemic,False
